date,station_id,actual_snow_mm,actual_category,forecast_probability,forecast_category,ensemble_score,active_predictors,forecast_hit
2000-01-02,phelps_wi,4.97,none,10,none,0.08756345177664974,1,False
2000-01-02,eagle_river_wi,46.2,significant,10,none,0.08756345177664974,1,False
2000-01-04,phelps_wi,1.05,none,10,none,0.0,0,False
2000-01-04,eagle_river_wi,11.200000000000001,trace,10,none,0.0,0,True
2000-01-05,phelps_wi,0.56,none,10,none,0.0,0,False
2000-01-05,eagle_river_wi,6.3,trace,10,none,0.0,0,True
2000-01-06,phelps_wi,1.82,none,10,none,0.0,0,False
2000-01-06,eagle_river_wi,19.6,trace,10,none,0.0,0,True
2000-01-08,phelps_wi,0.07,none,10,none,0.0,0,False
2000-01-08,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2000-01-10,phelps_wi,3.64,none,10,none,0.0,0,False
2000-01-10,eagle_river_wi,40.599999999999994,significant,10,none,0.0,0,False
2000-01-11,phelps_wi,0.91,none,10,none,0.0,0,False
2000-01-11,eagle_river_wi,11.200000000000001,trace,10,none,0.0,0,True
2000-01-13,phelps_wi,0.28,none,10,none,0.03391038696537678,1,False
2000-01-13,eagle_river_wi,2.8000000000000003,none,10,none,0.03391038696537678,1,False
2000-01-14,phelps_wi,0.28,none,10,none,0.06782077393075356,1,False
2000-01-14,eagle_river_wi,2.8000000000000003,none,10,none,0.06782077393075356,1,False
2000-01-15,phelps_wi,0.35,none,10,none,0.07057026476578411,2,False
2000-01-15,eagle_river_wi,2.1,none,10,none,0.07057026476578411,2,False
2000-01-16,phelps_wi,0.28,none,10,none,0.07057026476578411,2,False
2000-01-16,eagle_river_wi,3.5,none,10,none,0.07057026476578411,2,False
2000-01-17,phelps_wi,1.68,none,10,none,0.0,0,False
2000-01-17,eagle_river_wi,15.4,trace,10,none,0.0,0,True
2000-01-18,phelps_wi,0.7,none,10,none,0.0,0,False
2000-01-18,eagle_river_wi,6.3,trace,10,none,0.0,0,True
2000-01-19,phelps_wi,0.35,none,10,none,0.0,0,False
2000-01-19,eagle_river_wi,4.2,none,10,none,0.0,0,False
2000-01-22,phelps_wi,1.26,none,10,none,0.03391038696537678,1,False
2000-01-22,eagle_river_wi,14.7,trace,10,none,0.03391038696537678,1,True
2000-01-23,phelps_wi,0.28,none,10,none,0.03391038696537678,1,False
2000-01-23,eagle_river_wi,2.1,none,10,none,0.03391038696537678,1,False
2000-01-25,phelps_wi,0.35,none,10,none,0.0,0,False
2000-01-25,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2000-01-31,phelps_wi,0.42,none,10,none,0.0,0,False
2000-01-31,eagle_river_wi,4.2,none,10,none,0.0,0,False
2000-02-01,phelps_wi,0.49,none,10,none,0.0,0,False
2000-02-01,eagle_river_wi,4.9,none,10,none,0.0,0,False
2000-02-02,phelps_wi,1.4,none,10,none,0.0,0,False
2000-02-02,eagle_river_wi,11.200000000000001,trace,10,none,0.0,0,True
2000-02-03,phelps_wi,2.31,none,10,none,0.03513238289205703,1,False
2000-02-03,eagle_river_wi,23.1,significant,10,none,0.03513238289205703,1,False
2000-02-04,phelps_wi,0.42,none,10,none,0.03513238289205703,1,False
2000-02-04,eagle_river_wi,3.5,none,10,none,0.03513238289205703,1,False
2000-02-10,phelps_wi,2.8,none,10,none,0.06782077393075356,1,False
2000-02-10,eagle_river_wi,32.9,significant,10,none,0.06782077393075356,1,False
2000-02-11,phelps_wi,0.21,none,10,none,0.03391038696537678,1,False
2000-02-11,eagle_river_wi,0.7000000000000001,none,10,none,0.03391038696537678,1,False
2000-02-12,phelps_wi,0.63,none,10,none,0.06904276985743381,2,False
2000-02-12,eagle_river_wi,7.0,trace,10,none,0.06904276985743381,2,True
2000-02-13,phelps_wi,0.7,none,10,none,0.03513238289205703,1,False
2000-02-13,eagle_river_wi,7.0,trace,10,none,0.03513238289205703,1,True
2000-02-15,phelps_wi,6.23,trace,10,none,0.03513238289205703,1,True
2000-02-15,eagle_river_wi,63.0,major,10,none,0.03513238289205703,1,False
2000-02-16,phelps_wi,1.54,none,10,none,0.0,0,False
2000-02-16,eagle_river_wi,14.7,trace,10,none,0.0,0,True
2000-02-17,phelps_wi,0.42,none,10,none,0.0,0,False
2000-02-17,eagle_river_wi,4.9,none,10,none,0.0,0,False
2000-02-27,phelps_wi,0.7,none,10,none,0.0,0,False
2000-02-27,eagle_river_wi,7.7,trace,10,none,0.0,0,True
2000-03-01,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2000-03-09,phelps_wi,7.49,trace,10,none,0.0,0,True
2000-03-09,eagle_river_wi,76.3,major,10,none,0.0,0,False
2000-03-14,phelps_wi,0.07,none,10,none,0.0,0,False
2000-03-15,phelps_wi,4.9,none,10,none,0.0,0,False
2000-03-15,eagle_river_wi,49.0,significant,10,none,0.0,0,False
2000-03-18,phelps_wi,0.49,none,10,none,0.0,0,False
2000-03-18,eagle_river_wi,5.6000000000000005,trace,10,none,0.0,0,True
2000-03-19,phelps_wi,0.7,none,10,none,0.0,0,False
2000-03-19,eagle_river_wi,8.4,trace,10,none,0.0,0,True
2000-03-27,phelps_wi,3.99,none,10,none,0.0,0,False
2000-03-27,eagle_river_wi,42.699999999999996,significant,10,none,0.0,0,False
2000-03-28,phelps_wi,3.29,none,10,none,0.0,0,False
2000-03-28,eagle_river_wi,33.6,significant,10,none,0.0,0,False
2000-04-03,phelps_wi,0.07,none,10,none,0.0,0,False
2000-04-03,eagle_river_wi,1.4000000000000001,none,10,none,0.0,0,False
2000-04-04,phelps_wi,0.14,none,10,none,0.0,0,False
2000-04-04,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2000-04-06,phelps_wi,0.49,none,10,none,0.0,0,False
2000-04-06,eagle_river_wi,7.0,trace,10,none,0.0,0,True
2000-04-09,phelps_wi,0.35,none,10,none,0.0,0,False
2000-04-09,eagle_river_wi,3.5,none,10,none,0.0,0,False
2000-04-11,phelps_wi,3.57,none,10,none,0.0,0,False
2000-04-11,eagle_river_wi,35.699999999999996,significant,10,none,0.0,0,False
2000-04-12,phelps_wi,0.14,none,10,none,0.0,0,False
2000-04-12,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2000-04-13,phelps_wi,2.24,none,10,none,0.0,0,False
2000-04-13,eagle_river_wi,23.1,significant,10,none,0.0,0,False
2000-04-15,phelps_wi,0.84,none,10,none,0.03391038696537678,1,False
2000-04-15,eagle_river_wi,5.6000000000000005,trace,10,none,0.03391038696537678,1,True
2000-04-16,phelps_wi,2.8,none,10,none,0.0,0,False
2000-04-16,eagle_river_wi,28.700000000000003,significant,10,none,0.0,0,False
2000-04-17,phelps_wi,2.24,none,10,none,0.0,0,False
2000-04-17,eagle_river_wi,19.6,trace,10,none,0.0,0,True
2000-04-20,phelps_wi,5.95,trace,10,none,0.0,0,True
2000-04-20,eagle_river_wi,58.8,major,10,none,0.0,0,False
2000-04-21,phelps_wi,0.63,none,10,none,0.0,0,False
2000-04-21,eagle_river_wi,6.3,trace,10,none,0.0,0,True
2000-10-06,phelps_wi,1.61,none,10,none,0.0,0,False
2000-10-06,eagle_river_wi,9.1,trace,10,none,0.0,0,True
2000-10-07,phelps_wi,1.19,none,10,none,0.0,0,False
2000-10-07,eagle_river_wi,14.0,trace,10,none,0.0,0,True
2000-11-10,eagle_river_wi,0.7000000000000001,none,10,none,0.03513238289205703,1,False
2000-11-12,phelps_wi,1.19,none,10,none,0.03513238289205703,1,False
2000-11-12,eagle_river_wi,12.6,trace,10,none,0.03513238289205703,1,True
2000-11-13,phelps_wi,8.05,trace,10,none,0.0,0,True
2000-11-13,eagle_river_wi,70.7,major,10,none,0.0,0,False
2000-11-14,phelps_wi,4.69,none,10,none,0.0,0,False
2000-11-14,eagle_river_wi,44.1,significant,10,none,0.0,0,False
2000-11-15,phelps_wi,0.14,none,10,none,0.0,0,False
2000-11-16,phelps_wi,2.8,none,10,none,0.0,0,False
2000-11-16,eagle_river_wi,30.099999999999998,significant,10,none,0.0,0,False
2000-11-17,phelps_wi,0.56,none,10,none,0.0,0,False
2000-11-17,eagle_river_wi,5.6000000000000005,trace,10,none,0.0,0,True
2000-11-18,phelps_wi,0.42,none,10,none,0.03513238289205703,1,False
2000-11-18,eagle_river_wi,4.2,none,10,none,0.03513238289205703,1,False
2000-11-19,phelps_wi,1.47,none,10,none,0.03513238289205703,1,False
2000-11-19,eagle_river_wi,16.1,trace,10,none,0.03513238289205703,1,True
2000-11-20,phelps_wi,1.61,none,10,none,0.03513238289205703,1,False
2000-11-20,eagle_river_wi,18.9,trace,10,none,0.03513238289205703,1,True
2000-11-21,phelps_wi,0.28,none,10,none,0.03513238289205703,1,False
2000-11-21,eagle_river_wi,3.5,none,10,none,0.03513238289205703,1,False
2000-11-22,phelps_wi,0.42,none,10,none,0.03513238289205703,1,False
2000-11-22,eagle_river_wi,5.6000000000000005,trace,10,none,0.03513238289205703,1,True
2000-11-27,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2000-11-28,phelps_wi,0.42,none,10,none,0.0,0,False
2000-11-28,eagle_river_wi,7.0,trace,10,none,0.0,0,True
2000-11-30,phelps_wi,0.56,none,10,none,0.03513238289205703,1,False
2000-11-30,eagle_river_wi,5.6000000000000005,trace,10,none,0.03513238289205703,1,True
2000-12-04,phelps_wi,0.63,none,10,none,0.0,0,False
2000-12-04,eagle_river_wi,9.1,trace,10,none,0.0,0,True
2000-12-05,phelps_wi,1.4,none,10,none,0.0,0,False
2000-12-05,eagle_river_wi,12.6,trace,10,none,0.0,0,True
2000-12-06,phelps_wi,0.7,none,10,none,0.0,0,False
2000-12-06,eagle_river_wi,7.0,trace,10,none,0.0,0,True
2000-12-07,phelps_wi,0.98,none,10,none,0.0,0,False
2000-12-07,eagle_river_wi,8.4,trace,10,none,0.0,0,True
2000-12-08,phelps_wi,0.21,none,10,none,0.0,0,False
2000-12-08,eagle_river_wi,5.6000000000000005,trace,10,none,0.0,0,True
2000-12-09,phelps_wi,0.07,none,10,none,0.0,0,False
2000-12-09,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2000-12-10,phelps_wi,1.89,none,10,none,0.0,0,False
2000-12-10,eagle_river_wi,20.299999999999997,significant,10,none,0.0,0,False
2000-12-11,phelps_wi,0.28,none,10,none,0.0,0,False
2000-12-11,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2000-12-13,phelps_wi,0.07,none,10,none,0.0,0,False
2000-12-13,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2000-12-14,phelps_wi,1.47,none,10,none,0.0,0,False
2000-12-14,eagle_river_wi,15.4,trace,10,none,0.0,0,True
2000-12-16,phelps_wi,5.88,trace,10,none,0.0,0,True
2000-12-16,eagle_river_wi,61.6,major,10,none,0.0,0,False
2000-12-17,phelps_wi,0.7,none,10,none,0.0,0,False
2000-12-17,eagle_river_wi,9.1,trace,10,none,0.0,0,True
2000-12-18,phelps_wi,1.4,none,10,none,0.0,0,False
2000-12-18,eagle_river_wi,15.4,trace,10,none,0.0,0,True
2000-12-19,phelps_wi,1.82,none,10,none,0.03513238289205703,1,False
2000-12-19,eagle_river_wi,18.9,trace,10,none,0.03513238289205703,1,True
2000-12-20,phelps_wi,0.7,none,10,none,0.03513238289205703,1,False
2000-12-20,eagle_river_wi,9.1,trace,10,none,0.03513238289205703,1,True
2000-12-21,phelps_wi,1.68,none,10,none,0.03513238289205703,1,False
2000-12-21,eagle_river_wi,17.5,trace,10,none,0.03513238289205703,1,True
2000-12-22,phelps_wi,0.56,none,10,none,0.0,0,False
2000-12-22,eagle_river_wi,8.4,trace,10,none,0.0,0,True
2000-12-23,phelps_wi,0.77,none,10,none,0.0,0,False
2000-12-23,eagle_river_wi,7.0,trace,10,none,0.0,0,True
2000-12-26,phelps_wi,0.21,none,10,none,0.0,0,False
2000-12-26,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2000-12-29,phelps_wi,1.19,none,10,none,0.03665987780040733,1,False
2000-12-29,eagle_river_wi,12.6,trace,10,none,0.03665987780040733,1,True
2000-12-30,phelps_wi,0.14,none,10,none,0.0,0,False
2000-12-30,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2001-01-03,phelps_wi,0.42,none,10,none,0.0,0,False
2001-01-03,eagle_river_wi,5.6000000000000005,trace,10,none,0.0,0,True
2001-01-04,phelps_wi,0.07,none,10,none,0.0,0,False
2001-01-04,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2001-01-05,phelps_wi,1.19,none,10,none,0.0,0,False
2001-01-05,eagle_river_wi,14.7,trace,10,none,0.0,0,True
2001-01-06,phelps_wi,2.24,none,10,none,0.0,0,False
2001-01-06,eagle_river_wi,23.1,significant,10,none,0.0,0,False
2001-01-07,phelps_wi,0.42,none,10,none,0.06904276985743381,2,False
2001-01-07,eagle_river_wi,4.2,none,10,none,0.06904276985743381,2,False
2001-01-12,phelps_wi,0.07,none,10,none,0.03513238289205703,1,False
2001-01-13,phelps_wi,0.07,none,10,none,0.0,0,False
2001-01-14,phelps_wi,3.57,none,10,none,0.0,0,False
2001-01-14,eagle_river_wi,32.9,significant,10,none,0.0,0,False
2001-01-15,phelps_wi,3.99,none,10,none,0.0,0,False
2001-01-15,eagle_river_wi,42.0,significant,10,none,0.0,0,False
2001-01-16,phelps_wi,0.21,none,10,none,0.0,0,False
2001-01-16,eagle_river_wi,2.1,none,10,none,0.0,0,False
2001-01-17,phelps_wi,0.14,none,10,none,0.0,0,False
2001-01-17,eagle_river_wi,2.1,none,10,none,0.0,0,False
2001-01-18,phelps_wi,0.49,none,10,none,0.0,0,False
2001-01-18,eagle_river_wi,5.6000000000000005,trace,10,none,0.0,0,True
2001-01-19,phelps_wi,0.07,none,10,none,0.0,0,False
2001-01-19,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2001-01-23,phelps_wi,0.14,none,10,none,0.0,0,False
2001-01-23,eagle_river_wi,2.1,none,10,none,0.0,0,False
2001-01-24,phelps_wi,0.91,none,10,none,0.0,0,False
2001-01-24,eagle_river_wi,9.8,trace,10,none,0.0,0,True
2001-01-26,phelps_wi,1.89,none,10,none,0.0,0,False
2001-01-26,eagle_river_wi,20.299999999999997,significant,10,none,0.0,0,False
2001-01-27,phelps_wi,0.21,none,10,none,0.0,0,False
2001-01-27,eagle_river_wi,2.1,none,10,none,0.0,0,False
2001-01-30,phelps_wi,4.41,none,10,none,0.03513238289205703,1,False
2001-01-30,eagle_river_wi,41.3,significant,10,none,0.03513238289205703,1,False
2001-01-31,phelps_wi,0.7,none,10,none,0.0,0,False
2001-01-31,eagle_river_wi,8.4,trace,10,none,0.0,0,True
2001-02-01,phelps_wi,1.33,none,10,none,0.0,0,False
2001-02-01,eagle_river_wi,14.7,trace,10,none,0.0,0,True
2001-02-02,phelps_wi,0.07,none,10,none,0.0,0,False
2001-02-02,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2001-02-04,phelps_wi,1.26,none,10,none,0.0,0,False
2001-02-04,eagle_river_wi,11.200000000000001,trace,10,none,0.0,0,True
2001-02-07,phelps_wi,0.21,none,10,none,0.06904276985743381,2,False
2001-02-07,eagle_river_wi,2.8000000000000003,none,10,none,0.06904276985743381,2,False
2001-02-08,phelps_wi,3.5,none,10,none,0.06904276985743381,2,False
2001-02-08,eagle_river_wi,34.300000000000004,significant,10,none,0.06904276985743381,2,False
2001-02-09,phelps_wi,6.02,trace,10,none,0.06904276985743381,2,True
2001-02-09,eagle_river_wi,53.9,major,10,none,0.06904276985743381,2,False
2001-02-10,phelps_wi,0.42,none,10,none,0.0,0,False
2001-02-10,eagle_river_wi,5.6000000000000005,trace,10,none,0.0,0,True
2001-02-12,phelps_wi,1.89,none,10,none,0.0,0,False
2001-02-12,eagle_river_wi,18.9,trace,10,none,0.0,0,True
2001-02-14,phelps_wi,0.28,none,10,none,0.0,0,False
2001-02-14,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2001-02-19,phelps_wi,1.12,none,10,none,0.0,0,False
2001-02-19,eagle_river_wi,11.899999999999999,trace,10,none,0.0,0,True
2001-02-22,phelps_wi,0.7,none,10,none,0.0,0,False
2001-02-22,eagle_river_wi,7.7,trace,10,none,0.0,0,True
2001-02-24,phelps_wi,2.03,none,10,none,0.1429735234215886,1,False
2001-02-24,eagle_river_wi,22.400000000000002,significant,10,none,0.1429735234215886,1,False
2001-02-25,phelps_wi,1.47,none,10,none,0.1429735234215886,1,False
2001-02-25,eagle_river_wi,14.7,trace,10,none,0.1429735234215886,1,True
2001-02-26,phelps_wi,0.21,none,10,none,0.0,0,False
2001-02-26,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2001-03-07,phelps_wi,0.07,none,10,none,0.03513238289205703,1,False
2001-03-07,eagle_river_wi,0.7000000000000001,none,10,none,0.03513238289205703,1,False
2001-03-08,phelps_wi,1.82,none,10,none,0.03513238289205703,1,False
2001-03-08,eagle_river_wi,16.1,trace,10,none,0.03513238289205703,1,True
2001-03-09,phelps_wi,0.21,none,10,none,0.07179226069246436,2,False
2001-03-09,eagle_river_wi,2.8000000000000003,none,10,none,0.07179226069246436,2,False
2001-03-10,phelps_wi,0.98,none,10,none,0.07179226069246436,2,False
2001-03-10,eagle_river_wi,11.899999999999999,trace,10,none,0.07179226069246436,2,True
2001-03-11,phelps_wi,0.42,none,10,none,0.03665987780040733,1,False
2001-03-11,eagle_river_wi,2.8000000000000003,none,10,none,0.03665987780040733,1,False
2001-03-12,phelps_wi,6.09,trace,10,none,0.0,0,True
2001-03-12,eagle_river_wi,62.300000000000004,major,10,none,0.0,0,False
2001-03-13,phelps_wi,0.91,none,10,none,0.0,0,False
2001-03-13,eagle_river_wi,10.5,trace,10,none,0.0,0,True
2001-03-14,phelps_wi,0.07,none,10,none,0.03513238289205703,1,False
2001-03-14,eagle_river_wi,1.4000000000000001,none,10,none,0.03513238289205703,1,False
2001-03-21,phelps_wi,1.75,none,10,none,0.0,0,False
2001-03-21,eagle_river_wi,18.9,trace,10,none,0.0,0,True
2001-03-23,phelps_wi,0.84,none,10,none,0.03513238289205703,1,False
2001-03-23,eagle_river_wi,9.1,trace,10,none,0.03513238289205703,1,True
2001-03-24,phelps_wi,0.42,none,10,none,0.03513238289205703,1,False
2001-03-24,eagle_river_wi,4.9,none,10,none,0.03513238289205703,1,False
2001-03-25,phelps_wi,0.35,none,10,none,0.03513238289205703,1,False
2001-03-25,eagle_river_wi,5.6000000000000005,trace,10,none,0.03513238289205703,1,True
2001-03-26,phelps_wi,0.07,none,10,none,0.0,0,False
2001-03-26,eagle_river_wi,0.7000000000000001,none,10,none,0.0,0,False
2001-03-29,phelps_wi,0.14,none,10,none,0.0,0,False
2001-03-29,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2001-04-01,phelps_wi,5.74,trace,10,none,0.0,0,True
2001-04-01,eagle_river_wi,51.8,major,10,none,0.0,0,False
2001-04-02,phelps_wi,1.89,none,10,none,0.0,0,False
2001-04-02,eagle_river_wi,21.0,significant,10,none,0.0,0,False
2001-04-03,phelps_wi,0.42,none,10,none,0.06904276985743381,2,False
2001-04-03,eagle_river_wi,2.8000000000000003,none,10,none,0.06904276985743381,2,False
2001-04-15,phelps_wi,0.21,none,30,trace,0.17810590631364562,2,False
2001-04-15,eagle_river_wi,1.4000000000000001,none,30,trace,0.17810590631364562,2,False
2001-04-16,phelps_wi,0.42,none,30,trace,0.17810590631364562,2,False
2001-04-16,eagle_river_wi,4.2,none,30,trace,0.17810590631364562,2,False
2001-04-17,phelps_wi,0.35,none,10,none,0.0,0,False
2001-04-17,eagle_river_wi,3.5,none,10,none,0.0,0,False
2001-04-24,phelps_wi,0.56,none,10,none,0.0,0,False
2001-04-24,eagle_river_wi,8.4,trace,10,none,0.0,0,True
2001-10-06,phelps_wi,0.7,none,10,none,0.0,0,False
2001-10-06,eagle_river_wi,13.3,trace,10,none,0.0,0,True
2001-10-16,eagle_river_wi,2.1,none,10,none,0.0,0,False
2001-10-25,phelps_wi,5.25,trace,10,none,0.0,0,True
2001-10-25,eagle_river_wi,58.8,major,10,none,0.0,0,False
2001-10-26,phelps_wi,6.93,trace,10,none,0.0,0,True
2001-10-26,eagle_river_wi,81.89999999999999,major,10,none,0.0,0,False
2001-11-08,phelps_wi,0.14,none,10,none,0.0,0,False
2001-11-08,eagle_river_wi,1.4000000000000001,none,10,none,0.0,0,False
2001-11-19,phelps_wi,0.63,none,10,none,0.0,0,False
2001-11-19,eagle_river_wi,5.6000000000000005,trace,10,none,0.0,0,True
2001-11-20,phelps_wi,0.21,none,10,none,0.03391038696537678,1,False
2001-11-20,eagle_river_wi,5.6000000000000005,trace,10,none,0.03391038696537678,1,True
2001-11-26,phelps_wi,1.19,none,10,none,0.03391038696537678,1,False
2001-11-26,eagle_river_wi,12.6,trace,10,none,0.03391038696537678,1,True
2001-11-27,phelps_wi,8.33,trace,10,none,0.03391038696537678,1,True
2001-11-27,eagle_river_wi,84.0,major,10,none,0.03391038696537678,1,False
2001-11-28,phelps_wi,2.24,none,10,none,0.03391038696537678,1,False
2001-11-28,eagle_river_wi,21.0,significant,10,none,0.03391038696537678,1,False
2001-11-29,phelps_wi,1.19,none,10,none,0.03391038696537678,1,False
2001-11-29,eagle_river_wi,7.0,trace,10,none,0.03391038696537678,1,True
2001-11-30,phelps_wi,5.88,trace,10,none,0.03391038696537678,1,True
2001-11-30,eagle_river_wi,52.5,major,10,none,0.03391038696537678,1,False
2001-12-01,phelps_wi,1.4,none,10,none,0.0,0,False
2001-12-01,eagle_river_wi,13.3,trace,10,none,0.0,0,True
2001-12-08,phelps_wi,0.28,none,10,none,0.0,0,False
2001-12-08,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2001-12-13,phelps_wi,0.42,none,10,none,0.0,0,False
2001-12-13,eagle_river_wi,3.5,none,10,none,0.0,0,False
2001-12-16,phelps_wi,0.28,none,10,none,0.0,0,False
2001-12-16,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2001-12-19,phelps_wi,0.63,none,10,none,0.0,0,False
2001-12-19,eagle_river_wi,7.0,trace,10,none,0.0,0,True
2001-12-20,phelps_wi,0.56,none,10,none,0.0,0,False
2001-12-20,eagle_river_wi,4.2,none,10,none,0.0,0,False
2001-12-22,phelps_wi,2.59,none,10,none,0.0,0,False
2001-12-22,eagle_river_wi,32.2,significant,10,none,0.0,0,False
2001-12-23,phelps_wi,2.52,none,10,none,0.0,0,False
2001-12-23,eagle_river_wi,35.699999999999996,significant,10,none,0.0,0,False
2001-12-24,phelps_wi,1.89,none,10,none,0.0,0,False
2001-12-24,eagle_river_wi,18.9,trace,10,none,0.0,0,True
2001-12-25,phelps_wi,1.19,none,10,none,0.0,0,False
2001-12-25,eagle_river_wi,14.0,trace,10,none,0.0,0,True
2001-12-26,phelps_wi,0.77,none,10,none,0.0,0,False
2001-12-26,eagle_river_wi,7.7,trace,10,none,0.0,0,True
2001-12-27,phelps_wi,1.4,none,10,none,0.0,0,False
2001-12-27,eagle_river_wi,17.5,trace,10,none,0.0,0,True
2001-12-28,phelps_wi,0.21,none,10,none,0.0,0,False
2001-12-28,eagle_river_wi,2.1,none,10,none,0.0,0,False
2001-12-29,phelps_wi,0.84,none,10,none,0.0,0,False
2001-12-29,eagle_river_wi,11.200000000000001,trace,10,none,0.0,0,True
2001-12-30,phelps_wi,0.7,none,10,none,0.03513238289205703,1,False
2001-12-30,eagle_river_wi,7.7,trace,10,none,0.03513238289205703,1,True
2002-01-05,phelps_wi,0.14,none,10,none,0.0,0,False
2002-01-05,eagle_river_wi,1.4000000000000001,none,10,none,0.0,0,False
2002-01-06,phelps_wi,0.98,none,10,none,0.0,0,False
2002-01-06,eagle_river_wi,9.8,trace,10,none,0.0,0,True
2002-01-10,phelps_wi,0.49,none,10,none,0.0,0,False
2002-01-10,eagle_river_wi,7.7,trace,10,none,0.0,0,True
2002-01-11,phelps_wi,0.28,none,10,none,0.0,0,False
2002-01-11,eagle_river_wi,2.1,none,10,none,0.0,0,False
2002-01-12,phelps_wi,1.82,none,10,none,0.0,0,False
2002-01-12,eagle_river_wi,18.2,trace,10,none,0.0,0,True
2002-01-14,phelps_wi,2.03,none,10,none,0.0,0,False
2002-01-14,eagle_river_wi,20.299999999999997,significant,10,none,0.0,0,False
2002-01-15,phelps_wi,0.49,none,10,none,0.0,0,False
2002-01-15,eagle_river_wi,6.3,trace,10,none,0.0,0,True
2002-01-16,phelps_wi,0.14,none,10,none,0.0,0,False
2002-01-16,eagle_river_wi,1.4000000000000001,none,10,none,0.0,0,False
2002-01-17,phelps_wi,0.35,none,10,none,0.0,0,False
2002-01-17,eagle_river_wi,3.5,none,10,none,0.0,0,False
2002-01-21,phelps_wi,0.42,none,10,none,0.0,0,False
2002-01-21,eagle_river_wi,4.2,none,10,none,0.0,0,False
2002-01-22,phelps_wi,0.28,none,10,none,0.0,0,False
2002-01-22,eagle_river_wi,2.1,none,10,none,0.0,0,False
2002-01-23,phelps_wi,0.07,none,10,none,0.0,0,False
2002-01-23,eagle_river_wi,1.4000000000000001,none,10,none,0.0,0,False
2002-01-25,phelps_wi,1.82,none,10,none,0.0,0,False
2002-01-25,eagle_river_wi,15.4,trace,10,none,0.0,0,True
2002-01-29,phelps_wi,0.7,none,10,none,0.03513238289205703,1,False
2002-01-29,eagle_river_wi,6.3,trace,10,none,0.03513238289205703,1,True
2002-01-30,phelps_wi,0.28,none,10,none,0.03513238289205703,1,False
2002-01-30,eagle_river_wi,2.8000000000000003,none,10,none,0.03513238289205703,1,False
2002-01-31,phelps_wi,1.4,none,10,none,0.03513238289205703,1,False
2002-01-31,eagle_river_wi,13.3,trace,10,none,0.03513238289205703,1,True
2002-02-01,phelps_wi,4.48,none,10,none,0.0,0,False
2002-02-01,eagle_river_wi,39.900000000000006,significant,10,none,0.0,0,False
2002-02-02,phelps_wi,0.28,none,10,none,0.0,0,False
2002-02-02,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2002-02-03,phelps_wi,0.98,none,10,none,0.0,0,False
2002-02-03,eagle_river_wi,13.3,trace,10,none,0.0,0,True
2002-02-04,phelps_wi,0.21,none,10,none,0.0,0,False
2002-02-04,eagle_river_wi,2.1,none,10,none,0.0,0,False
2002-02-10,phelps_wi,1.33,none,10,none,0.03513238289205703,1,False
2002-02-10,eagle_river_wi,12.6,trace,10,none,0.03513238289205703,1,True
2002-02-12,phelps_wi,0.7,none,10,none,0.03513238289205703,1,False
2002-02-12,eagle_river_wi,7.0,trace,10,none,0.03513238289205703,1,True
2002-02-15,phelps_wi,0.28,none,10,none,0.0,0,False
2002-02-15,eagle_river_wi,2.8000000000000003,none,10,none,0.0,0,False
2002-02-16,phelps_wi,0.98,none,10,none,0.0,0,False
2002-02-16,eagle_river_wi,11.200000000000001,trace,10,none,0.0,0,True
2002-02-17,phelps_wi,0.56,none,10,none,0.0,0,False
2002-02-17,eagle_river_wi,6.3,trace,10,none,0.0,0,True
2002-02-19,phelps_wi,3.36,none,10,none,0.0,0,False
2002-02-19,eagle_river_wi,33.6,significant,10,none,0.0,0,False
2002-02-20,phelps_wi,14.98,trace,10,none,0.0,0,True
2002-02-20,eagle_river_wi,135.1,extreme,10,none,0.0,0,False
2002-02-21,phelps_wi,0.77,none,10,none,0.0,0,False
2002-02-21,eagle_river_wi,9.8,trace,10,none,0.0,0,True
2002-02-23,phelps_wi,0.42,none,10,none,0.0,0,False
2002-02-23,eagle_river_wi,4.9,none,10,none,0.0,0,False
2002-02-24,phelps_wi,2.94,none,10,none,0.03513238289205703,1,False
2002-02-24,eagle_river_wi,32.2,significant,10,none,0.03513238289205703,1,False
